"397459085","213A","1.4002881","103.8981849"
"397459086","213B","1.400781","103.8983461"
"397459087","213C","1.400689","103.8989337"
"397459088","213","1.4000182","103.8985786"
"397459089","271A","1.403733","103.9004599"
"397459090","271B","1.4041914","103.9005834"
"397459092","271C","1.4039578","103.9010182"
"397459093","271D","1.4035235","103.9008775"
"397459095","272A","1.4031472","103.9006576"
"397459096","272B","1.4033443","103.9002223"
"397459097","272C","1.4029164","103.9000408"
"397459098","272D","1.4027492","103.9004212"
"397464748","256A","1.4059815","103.895598"
"397464749","256B","1.4059755","103.8960579"
"397464750","256C","1.4054738","103.8959963"
"397464751","256D","1.4049654","103.8958827"
"397464752","256","1.4054899","103.8955195"
"397464753","314A","1.4082322","103.8978663"
"397464754","314B","1.4079758","103.8974176"
"397464755","314","1.4085409","103.8972967"
"397464756","315A","1.4082855","103.8969044"
"397464757","315B","1.408041","103.8964349"
"397464758","316C","1.4089552","103.8971577"
"397464759","316D","1.4087761","103.896712"
"397464760","316A","1.4089009","103.8982996"
"397464761","316B","1.4089642","103.8979363"
"397464768","257","1.4051861","103.8956542"
"397470274","668A","1.4050188","103.912532"
"397470276","668B","1.4048405","103.9131123"
"397470277","669A","1.4048694","103.9138856"
"397470278","669B","1.4047636","103.9140173"
"397470279","670A","1.4054125","103.9128391"
"397470280","670C","1.4054164","103.9139479"
"397470282","HDB","1.4058345","103.9129999"
"397470283","HDB","1.4057593","103.9136277"
"397470284","670B","1.4053062","103.9134147"
"397579014","217A","1.4029339","103.8951777"
"397579015","217B","1.4023944","103.8950885"
"397579016","217C","1.4023257","103.8956323"
"397579017","217D","1.4020644","103.8960743"
"397579020","220A","1.4015219","103.8946436"
"397579021","220B","1.4015403","103.8953068"
"397579022","220C","1.4015821","103.8959146"
"397579023","221A","1.4010989","103.8957137"
"397579024","221B","1.4010567","103.8950861"
"397579025","222A","1.401154","103.8934808"
"397579027","232A","1.4014144","103.8928624"
"397579028","224A","1.4020127","103.8928309"
"397579029","224B","1.4017939","103.8933859"
"397579030","224C","1.4016223","103.8940211"
"397579031","226A","1.4027842","103.8929602"
"397579032","226B","1.4026887","103.8935042"
"397579033","226C","1.4025732","103.8941407"
"397579034","227A","1.4035981","103.8930806"
"397579035","227B","1.4035026","103.8936245"
"397579036","231A","1.4021745","103.8918787"
"397579037","231B","1.4022515","103.8914714"
"397579039","232A","1.4023189","103.8910295"
"397579040","232B","1.4024181","103.8906439"
"397579041","232C","1.40201","103.8902738"
"397579043","233B","1.4017451","103.8906969"
"397579044","233C","1.401684","103.8911274"
"397579046","234A","1.4015727","103.8919738"
"397579047","234B","1.4016203","103.8915541"
"397579053","260C","1.4052098","103.896393"
"397579054","260B","1.4048642","103.8963337"
"397579055","261B","1.4059985","103.8965202"
"397579056","260A","1.4048328","103.8966573"
"397579057","261C","1.4055717","103.8964459"
"397579058","261A","1.4059874","103.8969408"
"397579059","258B","1.4037601","103.8964654"
"397579060","259B","1.4039616","103.8952575"
"397579064","261","1.4053976","103.8968068"
"397579070","259A","1.4039109","103.8956654"
"397579071","258C","1.4041726","103.8962982"
"397579072","258A","1.4038331","103.8961058"
"397579073","259C","1.4044894","103.8957959"
"397582708","322A","1.4114635","103.8971561"
"397582709","322B","1.4110002","103.8969052"
"397582713","323A","1.4125142","103.8981424"
"397582714","323B","1.4120584","103.8978893"
"397582715","323C","1.4127292","103.89772"
"397582716","323D","1.4122613","103.8974699"
"397582719","325A","1.4136011","103.8982663"
"397582720","325B","1.4131257","103.8980787"
"397583418","326A","1.4129553","103.8993598"
"397583421","326B","1.4126773","103.8997548"
"397583425","326C","1.4124815","103.9000976"
"397583432","327A","1.4124767","103.8990613"
"397583433","327B","1.4123037","103.8994884"
"397583434","327C","1.4121219","103.89989"
"397586379","419","1.4189144","103.902791"
"397586380","420","1.4190273","103.9030205"
"397587346","415A","1.4167493","103.8995467"
"397587347","415B","1.4171602","103.8998844"
"397587348","415C","1.4174701","103.9001825"
"397587465","415","1.4165891","103.899942"
"397587466","416","1.4172681","103.9005384"
"397587467","417","1.4174285","103.9006984"
"397587511","413","1.4164243","103.8998042"
"397587649","415D","1.4177367","103.900517"
"397591011","413A","1.4164006","103.9001355"
